Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
07/30/2015,CHRY,LL,PCF,BLU,,IL,701 N. Sacramento,(773) 265-7605,6823531
07/30/2015,CHRY,VN,,PLE,101S318,IL,701 N. Sacramento,(773) 265-7605,6823539
07/30/2015,CHRY,VN,,SIL,386TCY,IN,400 E. Lower Wacker,(312) 744-7550,931370
07/30/2015,FORD,2D,,GRN,V826484,IL,701 N. Sacramento,(773) 265-7605,6823457
07/30/2015,FORD,4D,,WHI,E387767,IL,10300 S. Doty,(773) 568-8495,2769244
07/30/2015,FORD,4D,,BLK,V688552,IL,701 N. Sacramento,(773) 265-7605,6823460
07/30/2015,FORD,4D,,MAR,R958732,IL,701 N. Sacramento,(773) 265-7605,6823490
07/30/2015,FORD,LL,,SIL,R963344,IL,701 N. Sacramento,(773) 265-7605,6823535
07/30/2015,HOND,4T,,BLK,H725668,IL,701 N. Sacramento,(773) 265-7605,6823456
07/30/2015,MITS,2D,,WHI,Y911600,IL,10300 S. Doty,(773) 568-8495,2769254
07/30/2015,PONT,2D,GRA,GRY,E382540,IL,10300 S. Doty,(773) 568-8495,2769231
07/30/2015,PONT,4D,,GLD,891R423,IL,10300 S. Doty,(773) 568-8495,2769223
07/30/2015,TOYT,LL,RAV,BLK,V961332,IL,701 N. Sacramento,(773) 265-7605,6823504
07/30/2015,VOLK,4D,JET,BLK,544WZU,WI,701 N. Sacramento,(773) 265-7605,6823493
07/29/2015,BMW,2D,325,GRN,9565410,IL,701 N. Sacramento,(773) 265-7605,6823372
07/29/2015,BUIC,4D,,GLD,192S444,IL,701 N. Sacramento,(773) 265-7605,6823297
07/29/2015,BUIC,4D,,BLU,375R795,IL,701 N. Sacramento,(773) 265-7605,6823410
07/29/2015,BUIC,4D,,BLK,851R799,IL,701 N. Sacramento,(773) 265-7605,6823298
07/29/2015,BUIC,4D,,GRY,OUIJA67,IL,10300 S. Doty,(773) 568-8495,2769191
07/29/2015,BUIC,4D,REG,WHI,E865367,IL,701 N. Sacramento,(773) 265-7605,6823369
07/29/2015,CHEV,2D,,BLU,Y725489,IL,701 N. Sacramento,(773) 265-7605,6823434
07/29/2015,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2769190
07/29/2015,CHEV,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2769208
07/29/2015,CHEV,4D,,WHI,S876639,IL,10300 S. Doty,(773) 568-8495,2769187
07/29/2015,CHEV,LL,,GRN,S224066,IL,701 N. Sacramento,(773) 265-7605,6823310
07/29/2015,CHRY,VN,,GLD,S921181,IL,701 N. Sacramento,(773) 265-7605,6823419
07/29/2015,DODG,VN,,WHI,E611404,IL,10300 S. Doty,(773) 568-8495,2769189
07/29/2015,FORD,VN,TK,WHI,L608697,IL,10300 S. Doty,(773) 568-8495,2769186
07/29/2015,HOND,4D,ACC,BGE,S228078,IL,701 N. Sacramento,(773) 265-7605,6823345
07/29/2015,HYUN,4D,ELN,GRY,P818817,IL,701 N. Sacramento,(773) 265-7605,6823396
07/29/2015,KIA,VN,,GRN,R319517,IL,701 N. Sacramento,(773) 265-7605,6823431
07/29/2015,LINC,4D,,GRN,S486192,IL,10300 S. Doty,(773) 568-8495,2769217
07/29/2015,LINC,4T,,SIL,V522660,IL,701 N. Sacramento,(773) 265-7605,6823295
07/29/2015,MAZD,4D,,GRY,V973763,IL,701 N. Sacramento,(773) 265-7605,6823370
07/29/2015,MITS,4D,,GRN,E457984,IL,701 N. Sacramento,(773) 265-7605,6823424
07/29/2015,NISS,4D,,GRN,E430699,IL,701 N. Sacramento,(773) 265-7605,6823307
07/29/2015,PONT,2D,,BLK,692R742,IL,701 N. Sacramento,(773) 265-7605,6823306
07/29/2015,TOYT,4D,,BGE,S903023,IL,701 N. Sacramento,(773) 265-7605,6823321
07/29/2015,TOYT,4D,,WHI,1388296,IL,701 N. Sacramento,(773) 265-7605,6823425
07/29/2015,TOYT,4D,,SIL,N564522,IL,701 N. Sacramento,(773) 265-7605,6823417
07/28/2015,BUIC,4D,,BRO,E884489,IL,701 N. Sacramento,(773) 265-7605,6823292
07/28/2015,CADI,4D,,GLD,Y739383,IL,10300 S. Doty,(773) 568-8495,2769156
07/28/2015,CHEV,4D,,GLD,V578226,IL,701 N. Sacramento,(773) 265-7605,6823247
07/28/2015,CHEV,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2769163
07/28/2015,CHEV,LL,,BLK,K715593,IL,10300 S. Doty,(773) 568-8495,2769178
07/28/2015,CHEV,LL,,BLK,V771450,IL,10300 S. Doty,(773) 568-8495,2769181
07/28/2015,CHEV,LL,,WHI,V431312,IL,701 N. Sacramento,(773) 265-7605,6823254
07/28/2015,CHRY,2D,,BLK,E847505,IL,701 N. Sacramento,(773) 265-7605,6823289
07/28/2015,DODG,4D,,GRY,V278174,IL,10300 S. Doty,(773) 568-8495,2769176
07/28/2015,DODG,VN,,GRN,L939282,IL,701 N. Sacramento,(773) 265-7605,6823246
07/28/2015,GMC,VN,,WHI,R227410,IL,10300 S. Doty,(773) 568-8495,2769179
07/28/2015,HOND,4D,,BLK,H880635,IL,701 N. Sacramento,(773) 265-7605,6823267
07/28/2015,JAGU,4T,,MAR,G102145,IL,10300 S. Doty,(773) 568-8495,2769154
07/28/2015,KIA,4D,,WHI,DX1N882,TX,10300 S. Doty,(773) 568-8495,2769164
07/28/2015,MERC,4D,,GLD,E774713,IL,701 N. Sacramento,(773) 265-7605,6823243
07/28/2015,NISS,4D,,SIL,970P192,IL,701 N. Sacramento,(773) 265-7605,6823240
07/28/2015,PONT,4D,,RED,163S717,IL,10300 S. Doty,(773) 568-8495,2769152
07/28/2015,VOLV,4T,,BRO,6VPA350,CA,701 N. Sacramento,(773) 265-1846,1533591
07/28/2015,,,,,P176597,IL,10300 S. Doty,(773) 568-8495,2769171
07/27/2015,BUIC,4D,,GRN,,,701 N. Sacramento,(773) 265-7605,6823235
07/27/2015,CHEV,LL,,WHI,Y754666,IL,701 N. Sacramento,(773) 265-7605,6823213
07/27/2015,CHRY,VN,,BLU,V828673,IL,701 N. Sacramento,(773) 265-7605,6823199
07/27/2015,DODG,2D,,BLK,,,10300 S. Doty,(773) 568-8495,2769142
07/27/2015,DODG,4D,,TAN,E726753,IL,701 N. Sacramento,(773) 265-7605,6823230
07/27/2015,FORD,2D,,BLK,E353546,IL,701 N. Sacramento,(773) 265-7605,6823192
07/27/2015,FORD,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2769145
07/27/2015,FORD,LL,,BLK,2940BD,IL,10300 S. Doty,(773) 568-8495,2769106
07/27/2015,FORD,PK,,GRN,79512X,IL,701 N. Sacramento,(773) 265-7605,6823209
07/27/2015,HOND,2D,,WHI,E868821,IL,701 N. Sacramento,(773) 265-7605,6823189
07/27/2015,JEEP,LL,TK,GRN,E457713,IL,701 N. Sacramento,(773) 265-7605,6823212
07/27/2015,JEEP,,,PLE,V354398,IL,701 N. Sacramento,(773) 265-7605,6823215
07/27/2015,MAZD,4D,,RED,00120283,IL,10300 S. Doty,(773) 568-8495,2769134
07/27/2015,PONT,4D,,BLK,E238158,IL,701 N. Sacramento,(773) 265-7605,6823227
07/27/2015,PONT,4D,,GRY,15494NG,IL,10300 S. Doty,(773) 568-8495,2769133
07/27/2015,PONT,4D,,MAR,964R421,IL,701 N. Sacramento,(773) 265-7605,6823195
07/26/2015,ACUR,2D,,COM,E486028,IL,701 N. Sacramento,(773) 265-7605,6823132
07/26/2015,BUIC,4D,,WHI,184S757,IL,10300 S. Doty,(773) 568-8495,2769087
07/26/2015,CADI,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2769088
07/26/2015,CHEV,4D,,SIL,E388474,IL,10300 S. Doty,(773) 568-8495,2769072
07/26/2015,CHEV,4D,,WHI,SKN328,MN,10300 S. Doty,(773) 568-8495,2769074
07/26/2015,CHEV,LL,,GRY,E295845,IL,10300 S. Doty,(773) 568-8495,2769084
07/26/2015,CHEV,LL,TK,BLU,N582485,IL,10300 S. Doty,(773) 568-8495,2769089
07/26/2015,CHRY,4D,,GRN,S883107,IL,10300 S. Doty,(773) 568-8495,2769104
07/26/2015,CHRY,4D,,SIL,E677024,IL,10300 S. Doty,(773) 568-8495,2769067
07/26/2015,CHRY,VN,,BLU,S662962,IL,701 N. Sacramento,(773) 265-7605,6823182
07/26/2015,DODG,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2769096
07/26/2015,FORD,4D,,RED,S218128,IL,701 N. Sacramento,(773) 265-7605,6823151
07/26/2015,FORD,VN,TK,TAN,H729823,IL,10300 S. Doty,(773) 568-8495,2769092
07/26/2015,GMC,LL,,WHI,315S855,IL,10300 S. Doty,(773) 568-8495,2769080
07/26/2015,GMC,VN,TK,BLK,V873710,IL,701 N. Sacramento,(773) 265-7605,6823159
07/26/2015,GMC,VN,,WHI,S885770,IL,10300 S. Doty,(773) 568-8495,2769078
07/26/2015,HYUN,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6823158
07/26/2015,INFI,PK,,RED,V742982,IL,10300 S. Doty,(773) 568-8495,2769079
07/26/2015,JEEP,4D,,SIL,Y831356,IL,10300 S. Doty,(773) 568-8495,2769076
07/26/2015,JEEP,LL,,WHI,E832902,IL,701 N. Sacramento,(773) 265-7605,6823147
07/26/2015,KIA,4D,,RED,E276101,IL,10300 S. Doty,(773) 568-8495,2769075
07/26/2015,NISS,4D,MAX,BLK,858R942,IL,10300 S. Doty,(773) 568-8495,2769083
07/26/2015,NISS,4D,,RED,2143920,IL,701 N. Sacramento,(773) 265-7605,6823131
07/26/2015,OLDS,2D,,RED,1296295,IL,701 N. Sacramento,(773) 265-7605,6823148
07/26/2015,SATR,4D,,GRY,S105205,IL,10300 S. Doty,(773) 568-8495,2769071
07/26/2015,TOYT,4D,,RED,,,10300 S. Doty,(773) 568-8495,2769099
07/25/2015,ACUR,4D,,BLK,P676526,IL,10300 S. Doty,(773) 568-8495,2768973
07/25/2015,ACUR,LL,,GLD,E900876,IL,701 N. Sacramento,(773) 265-7605,6823072
07/25/2015,AUDI,4D,,GRY,CSENGAA,IL,701 N. Sacramento,(773) 265-7605,6823041
07/25/2015,BUIC,4D,,GRN,118EPK,MN,400 E. Lower Wacker,(312) 744-7550,931102
07/25/2015,BUIC,4D,,MAR,V948768,IL,701 N. Sacramento,(773) 265-7605,6823095
07/25/2015,BUIC,4D,,TAN,R614989,IL,10300 S. Doty,(773) 568-8495,2769017
07/25/2015,CADI,4D,,BLK,E596944,IL,10300 S. Doty,(773) 568-8495,2769057
07/25/2015,CADI,4D,,WHI,E350273,IL,10300 S. Doty,(773) 568-8495,2768968
07/25/2015,CADI,4D,,WHI,645ZRB,IN,10300 S. Doty,(773) 568-8495,2769035
07/25/2015,CHEV,2D,,RED,V757647,IL,701 N. Sacramento,(773) 265-7605,6823126
07/25/2015,CHEV,2D,,WHI,E147591,IL,10300 S. Doty,(773) 568-8495,2768990
07/25/2015,CHEV,2D,,BLK,V526756,IL,701 N. Sacramento,(773) 265-7605,6823060
07/25/2015,CHEV,4D,,BLK,V654439,IL,701 N. Sacramento,(773) 265-7605,6823071
07/25/2015,CHEV,4D,,WHI,CRJNG,IL,701 N. Sacramento,(773) 265-7605,6823082
07/25/2015,CHEV,4D,,TAN,G421390,IL,701 N. Sacramento,(773) 265-7605,6823083
07/25/2015,CHEV,4D,,SIL,VGB518,IN,701 N. Sacramento,(773) 265-7605,6823069
07/25/2015,CHEV,4D,,TAN,214S225,IL,701 N. Sacramento,(773) 265-7605,6823110
07/25/2015,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2769060
07/25/2015,CHEV,4D,,RED,E145262,IL,10300 S. Doty,(773) 568-8495,2769065
07/25/2015,CHEV,4D,,TAN,7143729,IL,701 N. Sacramento,(773) 265-7605,6823104
07/25/2015,CHEV,4D,,MAR,P929041,IL,701 N. Sacramento,(773) 265-7605,6823061
07/25/2015,CHEV,4D,,MAR,Y892950,IL,701 N. Sacramento,(773) 265-7605,6823053
07/25/2015,CHEV,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2769055
07/25/2015,CHEV,4D,,WHI,E616356,IL,701 N. Sacramento,(773) 265-7605,467396
07/25/2015,CHEV,LL,TK,WHI,E863914,IL,10300 S. Doty,(773) 568-8495,2769052
07/25/2015,CHEV,LL,,BRO,H939546,IL,701 N. Sacramento,(773) 265-7605,6823050
07/25/2015,CHEV,LL,,RED,N764170,IL,10300 S. Doty,(773) 568-8495,2768975
07/25/2015,CHEV,PK,,BLU,175074EN,IL,10300 S. Doty,(773) 568-8495,2769056
07/25/2015,CHEV,VN,,WHI,E696017,IL,701 N. Sacramento,(773) 265-7605,6823047
07/25/2015,CHEV,VN,,MAR,266BCN,IN,701 N. Sacramento,(773) 265-7605,6823055
07/25/2015,CHEV,VN,,GRN,E313794,IL,701 N. Sacramento,(773) 265-7605,6823129
07/25/2015,CHEV,VN,,TAN,E379407,IL,10300 S. Doty,(773) 568-8495,2769003
07/25/2015,CHRY,4D,,GRY,H276983,IL,701 N. Sacramento,(773) 265-7605,6823090
07/25/2015,CHRY,VN,,SIL,E198905,IL,10300 S. Doty,(773) 568-8495,2769024
07/25/2015,DODG,LL,,SIL,S449849,IL,10300 S. Doty,(773) 568-8495,2768992
07/25/2015,DODG,PK,,RED,72629KB,IL,701 N. Sacramento,(773) 265-7605,6823048
07/25/2015,DODG,SW,,GRY,96991PV,IL,701 N. Sacramento,(773) 265-7605,6823040
07/25/2015,DODG,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6823057
07/25/2015,FORD,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2769036
07/25/2015,FORD,4D,,GRY,E678627,IL,701 N. Sacramento,(773) 265-7605,6823073
07/25/2015,FORD,4D,,GRY,S493525,IL,701 N. Sacramento,(773) 265-7605,6823051
07/25/2015,FORD,4D,,GRY,N792087,IL,701 N. Sacramento,(773) 265-7605,6823087
07/25/2015,FORD,4D,,WHI,A045038,TN,10300 S. Doty,(773) 568-8495,2769010
07/25/2015,FORD,4D,,WHI,V603582,IL,701 N. Sacramento,(773) 265-7605,6823092
07/25/2015,FORD,LL,TK,RED,,IL,701 N. Sacramento,(773) 265-7605,6823105
07/25/2015,HOND,4D,,BLU,933R968,IL,10300 S. Doty,(773) 568-8495,2768964
07/25/2015,HOND,4D,,BLK,R117076,IL,701 N. Sacramento,(773) 265-7605,6823066
07/25/2015,HOND,LL,,BLK,E618729,IL,701 N. Sacramento,(773) 265-7605,6823089
07/25/2015,HOND,LL,,GRY,L760146,IL,701 N. Sacramento,(773) 265-7605,6823094
07/25/2015,HYUN,LL,,GRY,P485182,IL,701 N. Sacramento,(773) 265-7605,6823063
07/25/2015,JAGU,4D,,BLU,E990748,IL,701 N. Sacramento,(773) 265-7605,6823043
07/25/2015,JEEP,4D,,BLK,S869562,IL,10300 S. Doty,(773) 568-8495,2769018
07/25/2015,JEEP,4D,,GRY,H935766,IL,701 N. Sacramento,(773) 265-7605,6823067
07/25/2015,JEEP,LL,,BLK,L942933,IL,701 N. Sacramento,(773) 265-7605,6823065
07/25/2015,LINC,4D,,SIL,E309892,IL,701 N. Sacramento,(773) 265-7605,6823096
07/25/2015,MERZ,4D,,BLK,P605405,IL,10300 S. Doty,(773) 568-8495,2769020
07/25/2015,MERZ,LL,,BLK,R752585,IL,701 N. Sacramento,(773) 265-7605,6823068
07/25/2015,MERZ,LL,,WHI,V771711,IL,701 N. Sacramento,(773) 265-7605,6823074
07/25/2015,NISS,4D,,GRY,V117939,IL,701 N. Sacramento,(773) 265-7605,6823091
07/25/2015,NISS,4D,,WHI,V453300,IL,10300 S. Doty,(773) 568-8495,2768971
07/25/2015,NISS,4D,,BLK,R777950,IL,701 N. Sacramento,(773) 265-7605,6823064
07/25/2015,NISS,LL,,BLK,G118400,IL,701 N. Sacramento,(773) 265-7605,6823052
07/25/2015,OLDS,4D,,BLU,Y758640,IL,701 N. Sacramento,(773) 265-7605,6823107
07/25/2015,RAMA,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6283128
07/25/2015,RAMA,MC,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6823124
07/25/2015,SATR,LL,,GRN,V523270,IL,10300 S. Doty,(773) 568-8495,2768979
07/25/2015,SCIO,4D,,BLK,171NYNE,KY,10300 S. Doty,(773) 568-8495,2768994
07/25/2015,TOYO,4D,,WHI,S412038,IL,10300 S. Doty,(773) 568-8495,2769014
07/25/2015,TOYT,4D,,BLK,V529111,IL,701 N. Sacramento,(773) 265-7605,6823039
07/25/2015,TOYT,4D,,BLU,E485148,IL,10300 S. Doty,(773) 568-8495,2769012
07/25/2015,VOLK,2D,,GRY,858R766,IL,10300 S. Doty,(773) 568-8495,2769045
07/25/2015,VOLK,4D,,BLK,R257113,IL,701 N. Sacramento,(773) 265-7605,6823086
07/25/2015,VOLV,4D,,GRN,E876451,IL,701 N. Sacramento,(773) 265-7605,6823084
07/25/2015,WABC,SE,,WHI,4106JG,OK,701 N. Sacramento,(773) 265-7605,6823077
07/24/2015,BUIC,4D,,WHI,E707218,IL,10300 S. Doty,(773) 568-8495,2768883
07/24/2015,CHEV,2D,,RED,R728904,IL,10300 S. Doty,(773) 568-8495,2768949
07/24/2015,CHEV,2D,,BLK,S436877,IL,10300 S. Doty,(773) 568-8495,2768871
07/24/2015,CHEV,4D,,MAR,E674119,IL,10300 S. Doty,(773) 568-8495,2768878
07/24/2015,CHEV,LL,,BLK,E379880,IL,10300 S. Doty,(773) 568-8495,2768873
07/24/2015,CHEV,LL,,GRY,V745182,IL,701 N. Sacramento,(773) 265-7605,6823037
07/24/2015,CHRY,VN,,SIL,Y725313,IL,10300 S. Doty,(773) 568-8495,2768881
07/24/2015,DODG,VN,,BLU,DL2931,IL,10300 S. Doty,(773) 568-8495,2768896
07/24/2015,DODG,VN,CVN,TAN,V618725,IL,10300 S. Doty,(773) 568-8495,2768937
07/24/2015,FORD,4D,,MAR,Y762797,IL,10300 S. Doty,(773) 568-8495,2768888
07/24/2015,FORD,LL,,BLK,E111528,IL,10300 S. Doty,(773) 568-8495,2768869
07/24/2015,FORD,VN,,RED,,IL,10300 S. Doty,(773) 568-8495,2768948
07/24/2015,FORD,VN,,RED,V510969,IL,701 N. Sacramento,(773) 265-7605,6822992
07/24/2015,HOND,4D,,GRY,V948949,IL,701 N. Sacramento,(773) 265-7605,6822991
07/24/2015,HYUN,4D,,SIL,V754649,IL,10300 S. Doty,(773) 568-8495,2768957
07/24/2015,JEEP,LL,CHE,SIL,,IL,10300 S. Doty,(773) 568-8495,2768926
07/24/2015,MAZD,4D,,GRY,E933271,IL,10300 S. Doty,(773) 568-8495,2768942
07/24/2015,MAZD,4D,,MAR,V143363,IL,10300 S. Doty,(773) 568-8495,2768900
07/24/2015,MAZD,VN,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6822989
07/24/2015,MERC,2D,COU,WHI,2758593,IL,701 N. Sacramento,(773) 265-7605,6823015
07/24/2015,MERC,4D,,GRY,H280332,IL,10300 S. Doty,(773) 568-8495,2768960
07/24/2015,OLDS,4D,,BLK,E701719,IN,10300 S. Doty,(773) 568-8495,2768862
07/24/2015,PONT,4D,,BLK,E143969,IL,10300 S. Doty,(773) 568-8495,2768868
07/24/2015,PONT,4D,,BLK,E818983,IL,10300 S. Doty,(773) 568-8495,2768953
07/24/2015,PONT,4D,,BGE,138S641,IL,10300 S. Doty,(773) 568-8495,2768864
07/24/2015,PONT,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2768963
07/24/2015,PONT,VN,,GRY,469R054,IL,701 N. Sacramento,(773) 265-7605,6823033
07/24/2015,ROV,LL,,BGE,MINMY4,IL,701 N. Sacramento,(773) 265-7605,6822986
07/24/2015,TOYT,4D,,WHI,S127518,IL,701 N. Sacramento,(773) 265-7605,6823025
07/23/2015,ACUR,4D,,BLK,80279FF,IL,701 N. Sacramento,(773) 265-7605,6822931
07/23/2015,AUDI,4D,,BLK,150S745,IL,701 N. Sacramento,(773) 265-7605,6822946
07/23/2015,BUIC,4D,,RED,Y751727,IL,701 N. Sacramento,(773) 265-7605,6822934
07/23/2015,BUIC,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2768857
07/23/2015,BUIC,4D,,BLU,E144075,IL,10300 S. Doty,(773) 568-8495,2768767
07/23/2015,BUIC,4D,,BLU,Y749182,IL,701 N. Sacramento,(773) 265-7605,6822976
07/23/2015,BUIC,LL,,BLK,Y753117,IL,701 N. Sacramento,(773) 265-7605,6822972
07/23/2015,BUIC,VN,TK,BLU,Y753990,IL,10300 S. Doty,(773) 568-8495,2768860
07/23/2015,CHEV,4D,MAL,WHI,P733578,IL,701 N. Sacramento,(773) 265-7605,6822945
07/23/2015,CHEV,4D,,GRY,S874813,IL,10300 S. Doty,(773) 568-8495,2768763
07/23/2015,CHEV,LL,,GRY,4CA9591,ID,701 N. Sacramento,(773) 265-7605,6822932
07/23/2015,CHEV,LL,TK,BLK,R987310,IL,701 N. Sacramento,(773) 265-7605,6822928
07/23/2015,CHEV,LL,TK,TAN,5559199,IL,701 N. Sacramento,(773) 265-7605,6822967
07/23/2015,CHEV,LL,,PLE,E874687,IL,701 N. Sacramento,(773) 265-7605,6822965
07/23/2015,CHEV,PK,,TAN,1567230,IL,10300 S. Doty,(773) 568-8495,2768856
07/23/2015,CHEV,VN,,,L639364,IL,701 N. Sacramento,(773) 265-7605,6822955
07/23/2015,CHEV,VN,TK,GRN,S142511,IL,10300 S. Doty,(773) 568-8495,2768776
07/23/2015,DODG,VN,,GRN,,IL,10300 S. Doty,(773) 568-8495,467194
07/23/2015,DODG,VN,TK,SIL,E358295,IL,701 N. Sacramento,(773) 265-7605,6822936
07/23/2015,EAGL,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2768854
07/23/2015,FORD,2D,,RED,Y824373,IL,701 N. Sacramento,(773) 265-7605,6822940
07/23/2015,FORD,4D,,RED,,IL,400 E. Lower Wacker,(312) 744-7550,930949
07/23/2015,FORD,4D,,BLK,K765486,IL,701 N. Sacramento,(773) 265-7605,6822974
07/23/2015,FORD,4D,,BLK,S214172,IL,10300 S. Doty,(773) 568-8495,2768847
07/23/2015,FORD,4D,,SIL,2138368,IL,701 N. Sacramento,(773) 265-7605,6822970
07/23/2015,FORD,4D,TAU,RED,274VYG,WI,10300 S. Doty,(773) 568-8495,2768797
07/23/2015,FORD,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2768777
07/23/2015,GMC,LL,TK,RED,G962841,IL,701 N. Sacramento,(773) 265-7605,6822942
07/23/2015,GMC,LL,TK,WHI,E528311,IL,10300 S. Doty,(773) 568-8495,2768772
07/23/2015,HOND,2D,,RED,E356091,IL,701 N. Sacramento,(773) 265-7605,6822929
07/23/2015,HOND,4D,,SIL,S722255,IL,701 N. Sacramento,(773) 265-7605,6822943
07/23/2015,HOND,4D,ACC,BLU,V229156,IL,10300 S. Doty,(773) 568-8495,2768818
07/23/2015,INFI,4D,,BLU,282S229,IL,701 N. Sacramento,(773) 265-7605,6822926
07/23/2015,JEEP,LL,,BLK,P580038,IL,701 N. Sacramento,(773) 265-7605,6822948
07/23/2015,KIA,4D,,BLK,N239414,IL,701 N. Sacramento,(773) 265-7605,6822939
07/23/2015,LINC,4D,,WHI,16623PT,IL,701 N. Sacramento,(773) 265-7605,6822927
07/23/2015,MERZ,4D,,BLK,E941784,IL,10300 S. Doty,(773) 568-8495,2768781
07/23/2015,MITS,2D,,GRN,V770775,IL,701 N. Sacramento,(773) 265-7605,6822933
07/23/2015,NISS,4D,SEN,GRY,R374121,IL,701 N. Sacramento,(773) 265-7605,6822953
07/23/2015,OLDS,4D,,WHI,R498914,IL,701 N. Sacramento,(773) 265-7605,6822958
07/23/2015,OLDS,4D,,GRN,N582045,IL,701 N. Sacramento,(773) 265-7605,6822971
07/23/2015,PONT,4D,,GRY,879R526,IL,701 N. Sacramento,(773) 265-7605,6822977
07/23/2015,TOYT,2D,,SIL,Y984430,IL,701 N. Sacramento,(773) 265-7605,6822941
07/23/2015,VOLV,LL,,BLK,A862989,IL,701 N. Sacramento,(773) 265-7605,6822952
07/23/2015,,BT,,ONG,,,10300 S. Doty,(773) 568-8495,1715373
07/22/2015,BUIC,4D,,RED,S777596,IL,701 N. Sacramento,(773) 265-7605,6822903
07/22/2015,CADI,SW,,SIL,L939770,IL,10300 S. Doty,(773) 568-8495,2768719
07/22/2015,CHEV,4D,,BLK,E648828,IL,10300 S. Doty,(773) 568-8495,2768651
07/22/2015,CHEV,4D,IMP,GLD,993R392,IL,10300 S. Doty,(773) 568-8495,2768687
07/22/2015,CHEV,4D,,SIL,A592684,IL,10300 S. Doty,(773) 568-8495,2768754
07/22/2015,CHEV,4D,,SIL,E233231,IL,701 N. Sacramento,(773) 265-7605,6822887
07/22/2015,CHEV,4D,,WHI,E787234,IL,10300 S. Doty,(773) 568-8495,2768747
07/22/2015,CHEV,4D,,BLU,Y754860,IL,701 N. Sacramento,(773) 265-7605,6822909
07/22/2015,CHEV,LL,BLZ,BLU,E309227,IL,10300 S. Doty,(773) 568-8495,2768688
07/22/2015,CHEV,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2768662
07/22/2015,CHRY,VN,TOW,BLU,E378016,IL,10300 S. Doty,(773) 568-8495,2768679
07/22/2015,FORD,LL,,SIL,V144939,IL,701 N. Sacramento,(773) 265-7605,6822924
07/22/2015,FORD,PK,,BLK,183781EN,IL,701 N. Sacramento,(773) 265-7605,6822921
07/22/2015,HOND,2D,ACC,BLK,813R709,IL,701 N. Sacramento,(773) 265-7605,6822890
07/22/2015,HOND,4D,ACC,GRY,E995971,IL,701 N. Sacramento,(773) 265-7605,6822911
07/22/2015,JEEP,LL,TK,GRN,V776603,IL,10300 S. Doty,(773) 568-8495,2768645
07/22/2015,MERC,VN,TK,RED,V415820,IL,10300 S. Doty,(773) 568-8495,2768649
07/22/2015,NISS,4D,,GRY,E155884,IL,10300 S. Doty,(773) 568-8495,2768664
07/22/2015,NISS,4D,,LBL,5156864,IL,701 N. Sacramento,(773) 265-7605,6822901
07/22/2015,NISS,VN,,SIL,7048416,IL,701 N. Sacramento,(773) 265-7605,6822920
07/22/2015,PONT,2D,GRA,WHI,E456032,IL,10300 S. Doty,(773) 568-8495,2768676
07/22/2015,PONT,4D,,RED,SGR3SR,IL,701 N. Sacramento,(773) 265-7605,6822916
07/22/2015,PONT,VN,,RED,IT9009,IL,701 N. Sacramento,(773) 265-7605,6822884
07/22/2015,PONT,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6822878
07/22/2015,PONT,VN,,GRN,891XFC,WI,701 N. Sacramento,(773) 265-7605,6822883
07/22/2015,PORS,LL,,BLK,K3285X,WI,701 N. Sacramento,(773) 265-7605,6822919
07/22/2015,TOYT,4D,,BLK,S413047,IL,701 N. Sacramento,(773) 265-7605,6822873
07/22/2015,TOYT,4D,AVA,GRN,E469076,IL,10300 S. Doty,(773) 568-8495,2768701
07/22/2015,VOLK,4D,,WHI,Y752754,IL,10300 S. Doty,(773) 568-8495,2768663
07/22/2015,VOLV,4D,,SIL,Y749704,IL,701 N. Sacramento,(773) 265-7605,6822885
07/22/2015,ZCZY,TR,,ONG,U153517,TN,10300 S. Doty,(773) 568-8495,2768648
07/21/2015,BMW,4D,,BLK,6921LE,IL,10300 S. Doty,(773) 568-8495,2768641
07/21/2015,BUIC,4D,,TAN,U27226,WI,10300 S. Doty,(773) 568-8495,2768637
07/21/2015,CHEV,2D,,BLK,S168076,IL,10300 S. Doty,(773) 568-8495,2768596
